Niedźwiedź,0.0006538106
Słopnice,0.0005748028
Tymbark,0.0005860896
Charsznica,0.0007103366
Gołcza,0.0005720499
Kozłów,0.0004442242
Książ Wielki,0.0004913903
Racławice,0.0002300496
Słaboszów,0.0003472308
Lubień,0.0008918436
Pcim,0.000987644
Raciechowice,0.0005541561
Siepraw,0.0007557592
Tokarnia,0.0007779658
Wiśniowa,0.0006466531
Chełmiec,0.0024197875
Gródek nad Dunajcem,0.0008353176
Grybów,0.0021868015
Kamionka Wielka,0.0008943212
Korzenna,0.0012713749
Łabowa,0.0005144228
Łącko,0.0014430633
Łososina Dolna,0.0009573623
Nawojowa,0.0007480511
Podegrodzie,0.00113006
Rytro,0.0003474143
Czarny Dunajec,0.0020081392
Czorsztyn,0.0006767513
Jabłonka,0.0016248456
Krościenko nad Dunajcem,0.0006098562
Lipnica Wielka,0.0005420434
Łapsze Niżne,0.000830546
Nowy Targ,0.0021263298
Ochotnica Dolna,0.0007571356
Raba Wyżna,0.00131276
Spytkowice,0.0003977921
Szaflary,0.0009726867
Bolesław,0.0007253857
Klucze,0.0014007606
Trzyciąż,0.0006539024
Osiek,0.0007383242
Oświęcim,0.0016069518
Polanka Wielka,0.0003899005
Przeciszów,0.0006197666
Koniusza,0.00080577
Koszyce,0.000526719
Pałecznica,0.0003381463
Radziemice,0.0003183255
Budzów,0.0007906291
Bystra-Sidzina,0.0006148114
Jordanów,0.0009893875
Stryszawa,0.0010834445
Zawoja,0.0008355929
Zembrzyce,0.0005171757
Gromnik,0.0007982454
Lisia Góra,0.0013203763
Pleśna,0.0010881244
Rzepiennik Strzyżewski,0.0006295852
Skrzyszów,0.0012461401
Tarnów,0.0022336924
Wierzchosławice,0.0009715855
Wietrzychowice,0.000377329
Szerzyny,0.0007425453
Biały Dunajec,0.0006413309
Bukowina Tatrzańska,0.0011822731
Kościelisko,0.0007752129
Poronin,0.0010272856
Brzeźnica,0.0009091868
Lanckorona,0.0005576431
Mucharz,0.0003651246
Spytkowice,0.0009275393
Stryszów,0.0006231618
Tomice,0.0007044637
Wieprz,0.0010939055
Biskupice,0.0008503667
Gdów,0.0015637315
Kłaj,0.000948186
Bedlno,0.000542961
Dąbrowice,0.0001864622
Krzyżanów,0.0004067849
Kutno,0.000791455
Łanięta,0.0002371153
Nowe Ostrowy,0.0003427344
Oporów,0.0002473928
Strzelce,0.0003776043
Buczek,0.0004545934
Sędziejowice,0.0005875578
Widawa,0.0007065743
Wodzierady,0.0002959353
Daszyna,0.0003759526
Góra Świętej Małgorzaty,0.000412566
Grabów,0.0005833367
Łęczyca,0.0007869586
Piątek,0.0005787486
Świnice Warckie,0.0003766867
Witonia,0.0003187843
Bielawy,0.0005294719
Chąśno,0.0002821709
Domaniewice,0.0004260551
Kiernozia,0.0003292453
Kocierzew Południowy,0.0004070602
Łowicz,0.0006895982
Łyszkowice,0.0006231618
Nieborów,0.00086459
Zduny,0.000551495
Andrespol,0.0011650217
Brójce,0.0005502103
Nowosolna,0.0003891664
Białaczów,0.0005523209
Mniszków,0.0004353232
Paradyż,0.0004101801
Poświętne,0.0003046528
Sławno,0.0006913416
Żarnów,0.0005625065
Dłutów,0.0003954063
Dobroń,0.0006606011
Ksawerów,0.0006843677
Lutomiersk,0.0007017109
Pabianice,0.0005857226
Kiełczygłów,0.0003913687
Nowa Brzeźnica,0.0004408289
Rząśnia,0.00044661
Siemkowice,0.0004473441
Strzelce Wielkie,0.0004369749
Sulmierzyce,0.0004222011
Aleksandrów,0.0004058673
Czarnocin,0.000375402
Gorzkowice,0.0007982454
Grabica,0.0005598454
Łęki Szlacheckie,0.0003399815
Moszczenica,0.0011870448
Ręczno,0.0003339252
Rozprza,0.0011179473
Wola Krzysztoporska,0.001077847
Dalików,0.0003522778
Pęczniew,0.0003284194
Wartkowice,0.0005813179
Zadzim,0.0004781764
Dobryszyce,0.0003961404
Gidle,0.0005904025
Gomunice,0.0005536973
Kobiele Wielkie,0.0004092625
Kodrąb,0.0004374337
Lgota Wielka,0.0004020132
Ładzice,0.0004495464
Masłowice,0.0003965992
Radomsko,0.0005185521
Wielgomłyny,0.0004463347
Żytno,0.0004991901
Cielądz,0.0003762279
Rawa Mazowiecka,0.0007925561
Regnów,0.0001705872
Sadkowice,0.0005225897
Brąszewice,0.0004111895
Brzeźnio,0.0005790239
Burzenin,0.0005188274
Goszczanów,0.000525159
Klonowa,0.0002760228
Sieradz,0.0009378168
Wróblew,0.0005632406
Bolimów,0.0003758608
Głuchów,0.0005453469
Godzianów,0.0002426211
Kowiesy,0.0002750134
Lipce Reymontowskie,0.0003044693
Maków,0.000549568
Nowy Kawęczyn,0.000307681
Skierniewice,0.0006638128
Słupia,0.0002466587
Będków,0.0003158479
Budziszewice,0.0002073841
Czerniewice,0.0004772588
Inowłódz,0.0003613623
Lubochnia,0.0006952875
Rokiciny,0.0005608548
Rzeczyca,0.0004467935
Tomaszów Mazowiecki,0.000964428
Ujazd,0.0007252939
Żelechlinek,0.000311535
Biała,0.0005126793
Czarnożyły,0.0004186223
Konopnica,0.0003575082
Mokrsko,0.0004950608
Osjaków,0.0004393607
Ostrówek,0.0004231187
Pątnów,0.0006015975
Skomlin,0.0003131868
Wierzchlas,0.0006047175
Bolesławiec,0.0003761361
Czastary,0.0003653081
Galewice,0.0005729675
Lututów,0.0004299092
Łubnice,0.0003814584
Sokolniki,0.0004491794
Zapolice,0.0004460594
Zduńska Wola,0.001074727
Głowno,0.00044817
Ozorków,0.0006257312
Parzęczew,0.0004704684
Zgierz,0.0011476785
Brzeziny,0.0005051547
Dmosin,0.0004225681
Jeżów,0.0003246571
Rogów,0.0004375255
Bogdaniec,0.0006450931
Deszczno,0.0007752129
Kłodawa,0.0006887723
Lubiszyn,0.000633164
Santok,0.0007222657
Bobrowice,0.0002974035
Bytnica,0.0002402353
Dąbie,0.0004651461
Gubin,0.0006825324
Maszewo,0.0002713429
Bledzew,0.0004229352
Przytoczna,0.0005180015
Pszczew,0.0003914605
Kolsko,0.0003014411
Nowa Sól,0.0006152702
Otyń,0.000608388
Siedlisko,0.0003330075
Górzyca,0.0003922864
Stare Kurowo,0.0003873312
Zwierzyn,0.0004082531
Krzeszyce,0.0004298174
Słońsk,0.000444683
Lubrza,0.0003224548
Łagów,0.0004823058
Skąpe,0.0004770753
Szczaniec,0.0003607199
Bojadła,0.0003088739
Świdnica,0.0005648006
Trzebiechów,0.0003062128
Zabór,0.0003510848
Zielona Góra,0.0016973383
Brzeźnica,0.000353746
Niegosławice,0.0004276151
Wymiarki,0.0002271132
Żagań,0.000651333
Brody,0.0003276853
Lipinki Łużyckie,0.0002999729
Przewóz,0.0002989635
Trzebiel,0.00053874
Tuplice,0.0002995141
Żary,0.0010996865
Biała Podlaska,0.0012321004
Drelów,0.0005093758
Janów Podlaski,0.0005112111
Kodeń,0.0003509931
Konstantynów,0.0003799901
Leśna Podlaska,0.0003983427
Łomazy,0.0004831316
Międzyrzec Podlaski,0.0009661715
Piszczac,0.0006909746
Rokitno,0.0002941918
Rossosz,0.0002194051
Sławatycze,0.0002340871
Sosnówka,0.0002444564
Terespol,0.0006394956
Tuczna,0.0003091492
Wisznice,0.0004803788
Zalesie,0.0004104554
Aleksandrów,0.0002996976
Biłgoraj,0.0011845672
Biszcza,0.0003545718
Goraj,0.0003981592
Księżpol,0.0006305946
Łukowa,0.0003990768
Obsza,0.0004006368
Potok Górny,0.000510844
Tereszpol,0.000366501
Turobin,0.0006111409
Białopole,0.0002946507
Chełm,0.0012586199
Dorohusk,0.0006291264
Dubienka,0.0002304166
Kamień,0.0003746679
Leśniowice,0.0003576
Rejowiec Fabryczny,0.000411006
Ruda-Huta,0.0004399113
Sawin,0.0005235073
Siedliszcze,0.0006494978
Wierzbica,0.0005012089
Wojsławice,0.0003726491
Żmudź,0.0003030928
Rejowiec,0.0006139855
Dołhobyczów,0.0005536973
Horodło,0.0005169004
Hrubieszów,0.0009760819
Mircze,0.0007106119
Trzeszczany,0.0004277069
Uchanie,0.0004563369
Werbkowice,0.0009257041
Batorz,0.0003197937
Chrzanów,0.0002819874
Dzwola,0.0006043504
Godziszów,0.0005663606
Modliborzyce,0.000667208
Potok Wielki,0.0004518405
Fajsławice,0.00044505
Gorzków,0.0003477814
Izbica,0.0007948502
Krasnystaw,0.0008232967
Kraśniczyn,0.0003746679
Łopiennik Górny,0.0003833854
Rudnik,0.0003073139
Siennica Różana,0.0003911852
Żółkiewka,0.0005346106
Dzierzkowice,0.0004964373
Gościeradów,0.0006787701
Kraśnik,0.000676109
Szastarka,0.0005524126
Trzydnik Duży,0.0006283005
Urzędów,0.0008152216
Wilkołaz,0.0005047877
Zakrzówek,0.0006286676
Abramów,0.0003901758
Firlej,0.0005558079
Jeziorzany,0.0002745546
Kamionka,0.0005908613
Lubartów,0.0009951686
Michów,0.000567737
Niedźwiada,0.0005804921
Ostrówek,0.0003724656
Serniki,0.0004474359
Uścimów,0.0003095162
Borzechów,0.0003494331
Garbów,0.0008226544
Głusk,0.0008169651
Jabłonna,0.0007229081
Jastków,0.0012090679
Konopnica,0.0011219849
Krzczonów,0.0004340385
Niedrzwica Duża,0.0010493087
Niemce,0.0016266808
Strzyżewice,0.0007048308
Wojciechów,0.0005455304
Wólka,0.0009524071
Wysokie,0.0004433065
Zakrzew,0.0002818956
Cyców,0.0007152918
Ludwin,0.0004776259
Milejów,0.0008593595
Puchaczów,0.0004784517
Spiczyn,0.0005046959
Adamów,0.0005414928
Krzywda,0.0009807618
Łuków,0.0015945638
Serokomla,0.0003915523
Stanin,0.0009068009
Stoczek Łukowski,0.0007657614
Trzebieszów,0.0007016191
Wojcieszków,0.0006519754
Wola Mysłowska,0.0004649626
Chodel,0.0006280253
Józefów nad Wisłą,0.0006403215
Karczmiska,0.0005353447
Łaziska,0.0004800117
Wilków,0.0004419301
Dębowa Kłoda,0.0003669598
Jabłoń,0.0003730162
Milanów,0.0003741173
Podedwórze,0.0001623286
Siemień,0.0004444995
Sosnowica,0.0002528068
Baranów,0.0003787972
Janowiec,0.0003375039
Końskowola,0.0008325647
Kurów,0.0007165764
Markuszów,0.0002798768
Puławy,0.0010682119
Wąwolnica,0.0004467935
Żyrzyn,0.0006049928
Borki,0.0005635159
Czemierniki,0.0004210082
Kąkolewnica,0.0007820952
Komarówka Podlaska,0.000419907
Radzyń Podlaski,0.0007393336
Ulan-Majorat,0.0005674617
Wohyń,0.0006555541
Kłoczew,0.0006873041
Nowodwór,0.0003924699
Stężyca,0.0004968043
Ułęż,0.0003104339
Mełgiew,0.0008208191
Rybczewice,0.0003399815
Trawniki,0.0008499997
Bełżec,0.0003193349
Jarczów,0.0003336499
Krynice,0.0003228219
Lubycza Królewska,0.0006098562
Rachanie,0.0005059806
Susiec,0.0007172188
Tarnawatka,0.0003729244
Telatyn,0.0004051332
Tomaszów Lubelski,0.0010190269
Ulhówek,0.0004679908
Hanna,0.0002889614
Hańsk,0.0003561318
Stary Brus,0.0002000431
Urszulin,0.0003798066
Włodawa,0.0005550737
Wola Uhruska,0.0003775125
Wyryki,0.0002549173
Adamów,0.0004528499
Grabowiec,0.0004069684
Komarów-Osada,0.0004936844
Łabunie,0.0005845296
Miączyn,0.0005702146
Nielisz,0.000535253
Radecznica,0.0005593866
Sitno,0.0006289429
Skierbieszów,0.00050699
Stary Zamość,0.0004995572
Sułów,0.0004475276
Zamość,0.0019889607
Chełmno,0.0005043289
Kijewo Królewskie,0.0004038485
Lisewo,0.0004839575
Papowo Biskupie,0.0004088955
Stolno,0.0004741389
Unisław,0.0006404132
Ciechocin,0.0003687951
Golub-Dobrzyń,0.0007654861
Radomin,0.0003698045
Zbójno,0.000405959
Grudziądz,0.0010753694
Gruta,0.0005996705
Rogóźno,0.0003841195
Świecie nad Osą,0.0004034814
Dąbrowa Biskupia,0.0004716613
Inowrocław,0.001037563
Rojewo,0.0004364243
Złotniki Kujawskie,0.0008410069
Bobrowniki,0.0002860249
Chrostkowo,0.0002807027
Kikół,0.0006723467
Lipno,0.0010686707
Tłuchowo,0.0004333044
Wielgie,0.0006243547
Dąbrowa,0.0004355985
Jeziora Wielkie,0.000466339
Sadki,0.0006679421
Bytoń,0.0003365863
Dobre,0.0005114864
Osięciny,0.0007421783
Radziejów,0.0004107307
Topólka,0.0004610168
Brzuze,0.0004941432
Rogowo,0.0004455089
Rypin,0.0006769349
Skrwilno,0.0005728758
Wąpielsk,0.0003789808
Sośno,0.0004732212
Bukowiec,0.0004764329
Dragacz,0.0006556459
Drzycim,0.0004629438
Jeżewo,0.0007285056
Lniano,0.0003871477
Osie,0.0004967125
Pruszcz,0.0008789968
Świekatowo,0.000323556
Warlubie,0.0006095809
Chełmża,0.0008844108
Czernikowo,0.0008148545
Lubicz,0.0016949524
Łubianka,0.0005795744
Łysomice,0.0008332071
Obrowo,0.0011717204
Wielka Nieszawka,0.0004261469
Zławieś Wielka,0.0011577724
Cekcyn,0.0006031575
Gostycyn,0.0004825811
Kęsowo,0.0004116483
Lubiewo,0.0005345189
Śliwice,0.0005130463
Dębowa Łąka,0.0002975871
Książki,0.0003926534
Płużnica,0.0004537675
Wąbrzeźno,0.0007856739
Baruchowo,0.0003288782
Boniewo,0.0003283276
Choceń,0.0007455735
Fabianki,0.0008647735
Kowal,0.0003665928
Lubanie,0.0004292668
Włocławek,0.000635458
Gąsawa,0.0004838657
Rogowo,0.0006372933
Jemielno,0.0002912554
Niechlów,0.0004755153
Męcinka,0.0004545016
Mściwojów,0.0003859547
Paszowice,0.0003650328
Wądroże Wielkie,0.0003757691
Janowice Wielkie,0.0003923781
Jeżów Sudecki,0.0006218771
Mysłakowice,0.0009357062
Podgórzyn,0.0007451147
Stara Kamienica,0.0004943267
Kamienna Góra,0.0008176074
Marciszów,0.0004324785
Kłodzko,0.0015808911
Lewin Kłodzki,0.0001819658
Nowa Ruda,0.0011261142
Chojnów,0.0008686276
Krotoszyce,0.0002919895
Kunice,0.0005416764
Legnickie Pole,0.0004704684
Miłkowice,0.0005771886
Ruja,0.0002501457
Lubań,0.0005978353
Platerówka,0.0001527852
Siekierczyn,0.0004229352
Lubin,0.0012340274
Rudna,0.0006926263
Cieszków,0.0004325703
Krośnice,0.0007549333
Dobroszyce,0.0005814097
Dziadowa Kłoda,0.0004236693
Oleśnica,0.0011325376
Domaniów,0.0004929503
Oława,0.001353778
Gaworzyce,0.0003606282
Grębocice,0.0004863433
Radwanice,0.0004246787
Borów,0.0004835905
Kondratowice,0.0004215587
Przeworno,0.0004700095
Kostomłoty,0.0006570223
Malczyce,0.0005597537
Miękinia,0.0012239335
Udanin,0.0005034112
Dobromierz,0.0004971714
Marcinowice,0.0005963671
Świdnica,0.0015025256
Wisznia Mała,0.0008551384
Zawonia,0.0005227732
Czarny Bór,0.0004442242
Stare Bogaczowice,0.0003902676
Walim,0.0005278202
Wińsko,0.0007962266
Czernica,0.0010846374
Długołęka,0.0022162574
Jordanów Śląski,0.0002856579
Kobierzyce,0.0015518941
Mietków,0.000352186
Żórawina,0.0008503667
Ciepłowody,0.0002877684
Kamieniec Ząbkowicki,0.0007900785
Stoszowice,0.0005090088
Sulików,0.0005643418
Zgorzelec,0.0007549333
Pielgrzymka,0.0004310103
Zagrodno,0.0005129546
Złotoryja,0.0006530765
